东南大学成贤学院,58.213.157.226-58.213.157.230
东南大学成贤学院,120.195.113.166-120.195.113.170
泰州学院,218.90.212.35-218.90.212.46
泰州学院,47.247.21.129-47.247.21.161
泰州学院,2001:250:502B::/48
无锡太湖学院,42.247.22.33-42.247.22.62
无锡太湖学院,61.160.108.0-61.160.108.7
无锡太湖学院,218.90.158.146-218.90.158.149
无锡太湖学院,211.103.21.199-211.103.21.202
无锡太湖学院,153.35.178.146/29
无锡太湖学院,2001:250:5023::/48
金陵科技学院,2001:DA8:1020::/48
金陵科技学院,223.2.192.0/20
金陵科技学院,210.28.184.0/21
南京大学金陵学院,221.226.7.98-221.226.7.102
南京理工大学紫金学院,218.94.126.76/29
南京航空航天大学金城学院,218.94.151.162-218.94.151.171
南京航空航天大学金城学院,58.213.151.194-58.213.151.203
南京航空航天大学金城学院,58.213.151.2-58.213.151.33
南京航空航天大学金城学院,58.213.149.242-58.213.149.251
南京航空航天大学金城学院,112.25.220.34-112.25.220.53
中国传媒大学南广学院,"222.193.160.0/20	"
中国传媒大学南广学院,58.213.148.130-58.213.148.154
中国传媒大学南广学院,221.226.37.1-221.226.37.7
南京理工大学泰州科技学院,58.222.12.0/28
南京理工大学泰州科技学院,2001:DA8:101E::/48
南京理工大学泰州科技学院,58.222.12.177/29
南京理工大学泰州科技学院,"58.193.192.0/20	"
南京师范大学泰州学院,2001:DA8:1028::/48
南京师范大学泰州学院,"58.192.96.0/20	"
南京工业大学浦江学院,222.190.135.2-222.190.135.30
南京工业大学浦江学院,112.86.228.114-112.86.228.125
南京师范大学中北学院,2001:250:5032::/48
南京医科大学康达学院,112.4.224.163/29
南京医科大学康达学院,122.194.247.26/29
南京中医药大学翰林学院,122.194.115.160-122.194.115.174
南京中医药大学翰林学院,61.132.42.189-61.132.42.190
南京中医药大学翰林学院,"42.247.1.200/29	"
苏州大学文正学院,180.101.144.101/32
苏州大学文正学院,58.210.239.200/29
苏州大学文正学院,112.4.80.208-112.4.80.223
苏州大学文正学院,214.4.127.226/28
苏州大学文正学院,58.211.27.130/29
苏州科技大学天平学院,219.219.96.0/20
扬州大学广陵学院,58.220.248.249/28
南京邮电大学通达学院,42.247.7.168-42.247.7.175
南京邮电大学通达学院,49.71.127.208-49.71.127.223
南京邮电大学通达学院,58.220.109.32-58.220.109.47
南京邮电大学通达学院,121.40.47.123-121.40.47.123
南京邮电大学通达学院,49.71.124.210-49.71.124.222
江苏科技大学苏州理工学院,223.112.98.224-223.112.98.254
江苏科技大学苏州理工学院,218.4.212.2-218.4.212.30
江苏科技大学苏州理工学院,58.211.62.232-58.211.62.239
南京审计大学金审学院,2001:250:5047::/48
南京审计大学金审学院,222.193.112.0-222.193.127.255
南京审计大学金审学院,180.209.216.0-180.209.223.255
南京审计大学金审学院,122.194.15.18-122.194.15.27
南京审计大学金审学院,112.2.254.128-112.2.254.254
南京审计大学金审学院,157.0.65.1-157.0.65.126
南京审计大学金审学院,42.247.22.160-42.247.22.191
宿迁学院,2001:DA8:1019::/48
宿迁学院,"121.248.72.0/21	"
宿迁学院,"219.219.0.0/21	"
宿迁学院,"101.76.0.0/20	"
宿迁学院,61.147.254.65-61.147.254.78
宿迁学院,218.93.250.17-218.93.250.30
宿迁学院,218.93.201.18-218.93.201.31
宿迁学院,211.139.125.210-211.139.125.217
江苏第二师范学院,218.94.130.64/28
江苏第二师范学院,202.195.32.0/21
江苏第二师范学院,218.94.82.208/28
江苏第二师范学院,218.94.151.48/28
江苏第二师范学院,221.6.204.48/28
西交利物浦大学,218.107.254.170-218.107.254.174
西交利物浦大学,58.240.163.180-58.240.163.190
西交利物浦大学,122.192.49.130-122.192.49.134
西交利物浦大学,122.192.51.97-122.192.51.98
西交利物浦大学,122.193.109.112-122.193.109.119
西交利物浦大学,122.192.51.117-122.192.51.118
西交利物浦大学,122.193.109.120-122.193.109.127
西交利物浦大学,112.80.16.97-112.80.16.126
西交利物浦大学,112.80.18.177-112.80.18.190
西交利物浦大学,58.240.175.2-58.240.175.6
西交利物浦大学,222.92.148.162-222.92.148.174
西交利物浦大学,58.210.89.18-58.210.89.30
西交利物浦大学,61.177.59.114-61.177.59.118
西交利物浦大学,221.224.50.249-221.224.50.254
西交利物浦大学,58.210.254.234-58.210.254.238
西交利物浦大学,221.224.51.200-221.224.51.206
